Art_of_breaking|1321374105|nomail|Nokia2700c-2/2.0 (09.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.3|
Art of breaking|1321374116|nomail|Nokia2700c-2/2.0 (09.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.3|
Dr.Alban|1321375688|nomail|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 Nokia6290/4.21; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.209.151|
Натали|1321376561|nomail|Nokia6233|82.145.211.88|
Натали2010|1321376577|nomail|Nokia6233|82.145.211.88|
Nataly|1321376594|nomail|Nokia6233|82.145.211.88|
Wolfdraik|1321376799|nomail|Nokia6080/2.0 (04.23) Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|91.203.96.66|
продамболты18|1321377012|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
продамболты|1321377049|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
продамболты|1321377070|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
продамболты|1321377091|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
жесть|1321377116|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
евык|1321377159|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|31.12.217.242|
NEXUS|1321377230|nomail|Nokia2730c-1/2.0 (tmy7.37) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.139|
Мексика|1321377260|nomail|Nokia2730c-1/2.0 (tmy7.37) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.139|
Цвиркун|1321377465|nomail|Nokia2330c-2|82.145.208.228|
Владимировна|1321378162|nomail|Nokia3250|82.145.209.148|
Бубка|1321378177|nomail|Nokia3250|82.145.209.148|
Akiyama|1321379189|nomail|? # ?|82.145.208.192|
Украина|1321380148|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|46.133.15.24|
Ukrain|1321380178|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|46.133.15.24|
Undistapet|1321380197|nomail|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|46.133.15.24|
шукач|1321381282|nomail|Opera/9.60 (J2ME/MIDP;Opera Mini/4.2.13337/503; U; ru)Presto/2.2.0;W302/EH.A84.080609.1346 UNTRUSTED/1.0|82.145.210.44|
кнг|1321382633|nomail|Opera/9.80 (Windows NT 5.1; U; Edition Ukraine Local; ru) Presto/2.9.168 Version/11.52|188.230.119.186|
Marguwa|1321382919|nomail|NokiaX3-00|82.145.210.34|
DEICLAND|1321383481|nomail|NokiaN73-1/4.0726.2.0.1Series60/3.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.15|
