1318344076|Nokia5610d-1/2.0 (08.30) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318344370|Opera/9.80 (S60; SymbOS; Opera Mobi/500; U; ru) Presto/2.4.18 Version/10.00|178.63.214.179|
1318344412|SAMSUNG-C3050/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|178.63.214.179|
1318346078|Nokia2700c-2|178.63.214.179|
1318346636|MAUI|178.63.214.179|
1318346644|SonyEricssonK610i|178.63.214.179|
1318347162|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318347862|Nokia6300/2.0 (07.21) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318347897|SonyEricssonU8i/R2EA; Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 Safari/525|178.63.214.179|
1318347984|Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.9.168 Version/11.51|178.63.214.179|
1318348036|Mozilla/5.0 (Windows NT 5.1; rv:7.0.1) Gecko/20100101 Firefox/7.0.1|178.63.214.179|
1318348049|Opera/9.80 (S60; SymbOS; Opera Mobi/320; U; ru) Presto/2.4.15 Version/10.00|178.63.214.179|
1318348077|Nokia2700c-2|178.63.214.179|
1318348264|Nokia2700c-2|178.63.214.179|
1318348555|SonyEricssonJ108i/R7DA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|178.63.214.179|
1318348913|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|178.63.214.179|
1318349022|SonyEricssonK550i|178.63.214.179|
1318349052|Nokia5800 XpressMusic/Opera&lt;Ussr61&gt;/RU/400|178.63.214.179|
1318350051|Opera/9.80 (Android 2.1-update1; Linux; Opera Mobi/ADR-1109081720; U; ru) Presto/2.8.149 Version/11.10|178.63.214.179|
1318350089|SonyEricssonK750i/R1AA/SN355706014344512 Browser/SEMC-Browser/4.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318350091|SonyEricssonK750i/R1AA/SN355706014344512 Browser/SEMC-Browser/4.2 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318350114|Opera/9.80 (Windows NT 6.0; U; ru) Presto/2.6.30 Version/10.63|178.63.214.179|
1318350895|Nokia6300/2.0 (07.21) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318350979|Nokia6233|178.63.214.179|
1318351000|SonyEricssonT700|178.63.214.179|
1318351040|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318351197|Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1106291584; U; ru) Presto/2.8.149 Version/11.10|178.63.214.179|
1318351254|Nokia6300/2.0 (07.21) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318351438|Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1109211774; U; ru) Presto/2.8.149 Version/11.10|178.63.214.179|
1318351507|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.022; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.3.1|178.63.214.179|
1318351632|? # ?|178.63.214.179|
1318351993|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318352116|Nokia3500c/2.0 (05.51) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318352260|? # ?|178.63.214.179|
1318352400|SAMSUNG-GT-S5560/S5560XEJI2 SHP/VPP/R5 Dolfin/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|178.63.214.179|
1318352995|LG-KP500 Teleca/WAP2.0 MIDP-2.0/CLDC-1.1|178.63.214.179|
1318353126|? # ?|178.63.214.179|
1318353326|Opera/9.80 (Windows NT 5.1; U; MRA 5.8 (build 4664); ru) Presto/2.9.168 Version/11.51|178.63.214.179|
1318353438|Nokia7210Supernova|178.63.214.179|
1318353501|SAMSUNG-GT-S5560/S5560XEJI2 SHP/VPP/R5 Dolfin/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|178.63.214.179|
1318353941|Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.51|178.63.214.179|
1318353946|NokiaC3-00/5.0 (08.63) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|178.63.214.179|
1318354607|SAMSUNG-GT-S3310/1.0 SHP/VPP/R5 NetFront/3.4 SMM-MMS/1.2.0 profile/MIDP-2.0 configuration/CLDC-1.1|178.63.214.179|
1318355127|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318355280|Nokia3120classic/2.0 (10.00) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318355392|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5250/10.0.011; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413 3gpp-gba|178.63.214.179|
1318355773|Nokia7610Supernova|178.63.214.179|
1318357144|Nokia7260/2.0 (04.81) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318357511|Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.51|178.63.214.179|
1318357586|SonyEricssonW100i|178.63.214.179|
1318357684|? # ?|178.63.214.179|
1318357860|SAMSUNG-GT-S5230/S5230XEII4 SHP/VPP/R5 Jasmine/0.8 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|178.63.214.179|
1318358057|SonyEricssonS302/R1DA Browser/OpenWave/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318359377|Nokia2710c-2/2.0 (09.67) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318359438|Nokia2710c-2/2.0 (09.67) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318359878|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5228/21.1.004; Profile/MIDP-2.1 Configuration/CLDC-1.1; uk) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.2.5.2|178.63.214.179|
1318360586|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318360821|SonyEricssonW580i|178.63.214.179|
1318360824|Mozilla/5.0 (SymbianOS/9.3; U; Series60/3.2 Nokia6730c-1/1.00.000; Profile/MIDP-2.1 Configuration/CLDC-1.1;) AppleWebKit/413(KHTML, like Gecko) Safari/413|178.63.214.179|
1318360933|SonyEricssonU10i|178.63.214.179|
1318361175|Nokia5500d/2.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318361205|NokiaC3-00/5.0 (08.63) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|178.63.214.179|
1318361746|Nokia5500d/2.0 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318362029|SonyEricssonW660i/R8BE Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318362612|SonyEricssonW660i|178.63.214.179|
1318362689|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|178.63.214.179|
1318363146|Nokia2690/2.0 (09.70) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318363579|SAMSUNG-GT-S5620/S5620MFJF1 SHP/VPP/R5 Dolfin/1.5 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|178.63.214.179|
1318364277|SonyEricssonK510i/R4EA Java/SEMC-Java/2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|178.63.214.179|
1318364533|Nokia6300/2.0 (05.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318364601|SonyEricssonT700|178.63.214.179|
1318365244|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|178.63.214.179|
1318367842|Nokia6500s/2.0 Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318368766|SEclub.ORG|178.63.214.179|
1318371725|SonyEricssonW580i/R8BE Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318371931||178.63.214.179|
1318371934|SonyEricssonK790i/R1KG Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318374647|Nokia2700c-2/2.0 (09.97) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
1318376835|NokiaN70-1/5.0705.3.0.1 Series60/2.8 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318381596|LG-KP110 Obigo/WAP2.0|178.63.214.179|
1318384157|SAMSUNG-GT-C3010/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|178.63.214.179|
1318385086|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 NokiaC6-00/20.0.042; Profile/MIDP-2.1 Configuration/CLDC-1.1) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.2.6.9|178.63.214.179|
1318387625|SAMSUNG-GT-C3010/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|178.63.214.179|
1318391274|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/062.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.2 3gpp-gba|178.63.214.179|
1318391311|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/062.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.6.2 3gpp-gba|178.63.214.179|
1318392422|Nokia6233/2.0 (05.60) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318393176|Mozilla/5.0 (Linux; U; Android 2.2.1; ru-ru; GT-I9003 Build/FROYO) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1|178.63.214.179|
1318393397|LG-KP500 Teleca/WAP2.0 MIDP-2.0/CLDC-1.1|178.63.214.179|
1318393791|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaC5-00/031.013; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.5|178.63.214.179|
1318394587|? # ?|178.63.214.179|
1318394866|SonyEricssonJ20i|178.63.214.179|
1318396087|SonyEricssonW810i/R4EA Browser/NetFront/3.3 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318397041|SonyEricssonW20i/R7DA Browser/NetFront/3.5 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.5.2|178.63.214.179|
1318398898|LG-KP500 Teleca/WAP2.0 MIDP-2.0/CLDC-1.1|178.63.214.179|
1318399258|LG-GD330/V100 Obigo/WAP2.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|178.63.214.179|
1318399722|SAMSUNG-GT-C5212i/C5212iXEJH3 NetFront/3.4 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
1318400058|Opera/9.80 (S60; SymbOS; Opera Mobi/498; U; ru) Presto/2.4.18 Version/10.00|178.63.214.179|
1318400301|SonyEricssonJ108i|178.63.214.179|
1318400385|SonyEricssonJ108i|178.63.214.179|
