1321961669|Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.9.168 Version/11.50|91.197.168.26|
1321962071|Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.9.168 Version/11.52|213.238.9.14|
1321962244|Nokia6500c/2.0 (09.48) Profile/MIDP-2.1 Configuration/CLDC-1.1|149.27.49.68|
1321962757|SAMSUNG-GT-C3011/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|77.216.188.77|
1321962917|LG-GM200 Obigo/WAP2.0 MIDP-2.0/CLDC-1.1 UNTRUSTED/1.0|82.145.209.36|
1321963822|Nokia6103|80.239.243.248|
1321964160|Nokia5220XpressMusic|82.145.209.78|
1321964598|Nokia2700c-2|82.145.210.38|
1321964953|SAMSUNG-SGH-D500/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|91.151.140.4|
1321965409||217.118.66.143|
1321966613|SAMSUNG-SGH-J700i/J700IXEIE3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|194.152.36.30|
1321968231|NokiaX2-00|80.239.243.155|
1321968350|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaN8-00/011.012; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.2 3gpp-gba|82.145.217.49|
1321969294|Nokia5130c-2|82.145.216.23|
1321969525|SonyEricssonW800i|82.145.209.8|
1321969557|Nokia6303classic|82.145.208.172|
1321969905|Nokia2700c-2|82.145.208.195|
1321969916|Nokia8600 Luna/2.0 (04.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|193.201.231.2|
1321970933|? # ?|82.145.210.180|
1321971102|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaC7-00/012.004; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.3|82.145.209.88|
1321972420|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.61|
1321973928|NokiaX2-00|82.145.211.131|
1321974074|Nokia5130c-2/2.0 (07.95) Profile/MIDP-2.1 Configuration/CLDC-1.1|195.47.255.7|
1321974386|MOT-V3i/08.D8.88R MIB/2.2.1 Profile/MIDP-2.0 Configuration/CLDC-1.1|83.221.160.53|
1321975459|Nokia6233|82.145.217.71|
1321975593|Nokia5130c-2|80.239.243.221|
1321975762|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5230/50.0.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.25 Mobile Safari/533.4 3gpp-gba|217.118.93.126|
1321976071|? # ?|82.145.209.50|
1321976159|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5235/40.6.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|80.239.243.76|
1321976646|Mozilla/5.0 (SymbianOS/9.1; U; en-us) AppleWebKit/413 (KHTML, like Gecko) Safari/413|88.154.48.199|
1321977100|Nokia2700c-2|82.145.208.84|
1321979175|NokiaC1-01/2.0 (04.40) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.217.77|
1321979249|NokiaX2-00|82.145.209.21|
1321979765|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 Nokia6290/3.03; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.208.184|
1321980912|SAMSUNG-GT-E2121B/E2121BXXKC1 Profile/MIDP-2.0 Configuration/CLDC-1.1 Untrusted/1.0|82.145.208.56|
1321981191|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|66.249.66.87|
1321981191|SAMSUNG-GT-C3200/1.0 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|46.133.150.230|
1321981255|SonyEricssonK810i|82.145.209.1|
1321981725|NokiaX3-00/5.0 (08.50) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.92|
1321982107|? # ?|82.145.210.140|
1321982270|Nokia6300/2.0 (05.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.208.166|
1321983431|Nokia5130c-2/2.0 (07.91) Profile/MIDP-2.1 Configuration/CLDC-1.1|80.239.243.166|
1321983498|SAMSUNG-GT-C3011/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|46.211.183.225|
1321984135|Nokia2330c-2|82.145.208.192|
1321984594|SAMSUNG-GT-C3010/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UNTRUSTED/1.0|195.189.143.61|
1321984993|? # ?|82.145.211.15|
1321985632|Mozilla/5.0 (SymbianOS/9.1; U; en-us) AppleWebKit/413 (KHTML, like Gecko) Safari/413|95.153.177.36|
1321985930|Opera/9.80 (S60; SymbOS; Opera Mobi/SYB-1107071604; U; lv) Presto/2.8.149 Version/11.10|130.244.196.90|
1321987176|Nokia3250/1.00 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.41|
1321987314|SonyEricssonK800i|82.145.209.46|
1321987535|Nokia2323c-2|82.145.210.116|
1321987689|NokiaX3-00|82.145.208.138|
1321988551|SonyEricssonJ105i/R1HA Browser/NetFront/3.4 Profile/MIDP-2.1 Configuration/CLDC-1.1 JavaPlatform/JP-8.4.5|91.145.248.201|
1321988668|? # ?|82.145.209.129|
1321989052|NokiaX2-00/5.0 (08.25) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|82.145.211.6|
1321989675|Mozilla/5.0 (Linux; U; Android 2.1-update1; ru-ru; E10i Build/2.0.A.0.504) AppleWebKit/530.17 (KHTML, like Gecko) Version/4.0 Mobile Safari/530.17|82.145.211.95|
1321989754|Nokia5200/2.0 (07.20) Profile/MIDP-2.0 Configuration/CLDC-1.1|217.118.90.186|
1321990243|SonyEricssonK660i|80.239.242.186|
1321990316|Nokia5130c-2|82.145.209.115|
1321990809|Nokia6600s|82.145.211.31|
1321990865|SAMSUNG-GT-S5230/S5230XEII2 SHP/VPP/R5 Jasmine/0.8 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|83.149.0.228|
1321991518|Nokia6300|82.145.216.31|
1321992033|SAMSUNG-GT-B5722/B5722XXIL1 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|94.153.181.173|
1321993146|NokiaX3-00|82.145.211.101|
1321993472|Nokia5310XpressMusic|82.145.211.125|
1321993682|Nokia2720a-2/2.0 (08.20) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.211.74|
1321993727|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaE63-1/500.21.009; Profile/MIDP-2.0 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|92.99.117.114|
1321994324|SAMSUNG-GT-S3600i/S3600iXXIL2 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|46.133.109.162|
1321995791|? # ?|82.145.208.72|
1321997882|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 Nokia6700s/032.005; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.1.6|85.115.248.247|
1321998050|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaE63-1/410.21.010; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.210.13|
1321998267|Nokia2700c-2|82.145.209.4|
1321999794|SonyEricssonT715|82.145.211.72|
1321999914|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.057; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.208.238|
1322000571|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.210.151|
1322000700|SonyEricssonW300i|82.145.208.203|
1322007524|Nokia6233|82.145.209.84|
1322008592|Nokia2700c-2|82.145.209.54|
1322010536|Nokia2600c-2/2.0 (05.61) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.168.176.4|
1322034754|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5230/10.0.057; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/413 (KHTML, like Gecko) Safari/413|82.145.217.18|
1322035697|Mozilla/5.0|82.145.208.168|
