Гиперборея|1317983089|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5230/40.0.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|178.63.214.179|
Священная Римская Империя|1317983272|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5230/40.0.003; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.7.4 3gpp-gba|178.63.214.179|
Sergej9875|1317984376|nomail|SonyEricssonK790i|178.63.214.179|
Sergej98765|1317984899|nomail|SonyEricssonK790i|178.63.214.179|
Sergej98765|1317989090|nomail|SonyEricssonK790i|178.63.214.179|
PaPaY|1317998691|nomail|Nokia6300|178.63.214.179|
ССанчосс|1317999006|nomail|Nokia5130c-2/2.0 (06.94) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
killer.ru|1318000527|nomail|Nokia6300|178.63.214.179|
killer-bi|1318000535|nomail|Nokia6300|178.63.214.179|
ukitaki|1318002769|nomail|? # ?|178.63.214.179|
Матуми69|1318005467|nomail|Nokia7270/2.0 (03.24) Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
украина|1318009366|nomail|NokiaN73-1/4.0750.31.2.1 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
иа|1318009382|nomail|NokiaN73-1/4.0750.31.2.1 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
иа|1318009429|nomail|NokiaN73-1/4.0750.31.2.1 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
аи|1318009443|nomail|NokiaN73-1/4.0750.31.2.1 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
аббг|1318009495|nomail|NokiaN73-1/4.0750.31.2.1 Series60/3.0 Profile/MIDP-2.0 Configuration/CLDC-1.1|178.63.214.179|
Кванта|1318011964|nomail|Nokia2700c-2/2.0 (07.15) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
Папарация|1318012205|nomail|Nokia2700c-2/2.0 (07.15) Profile/MIDP-2.1 Configuration/CLDC-1.1|178.63.214.179|
АКРОБАТ|1318017666|nomail|? # ?|178.63.214.179|
Саратов|1318017722|nomail|? # ?|178.63.214.179|
ЛОКО|1318018557|nomail|? # ?|178.63.214.179|
|1318018690|nomail|? # ?|178.63.214.179|
ЛОКО|1318018722|nomail|? # ?|178.63.214.179|
DeserEgel|1318035269|nomail|SonyEricssonW580i|178.63.214.179|
Иваноов|1318044782|nomail|Nokia5310XpressMusic|178.63.214.179|
Иваноов|1318044792|nomail|Nokia5310XpressMusic|178.63.214.179|
Иванутый|1318044814|nomail|Nokia5310XpressMusic|178.63.214.179|
ivanoov|1318044833|nomail|Nokia5310XpressMusic|178.63.214.179|
SEROGA|1318050680|nomail|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5228/21.1.004; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 BrowserNG/7.2.5.2 3gpp-gba|178.63.214.179|
grehnik=)|1318062666|nomail|Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC)|178.63.214.179|
grehnik|1318062681|nomail|Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC)|178.63.214.179|
|1318062815|nomail|Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC)|178.63.214.179|
Россия|1318062859|nomail|Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC)|178.63.214.179|
GreHniK|1318062889|nomail|Mozilla/4.0 (compatible; MSIE 6.0; Windows CE; PPC)|178.63.214.179|
