pux.su|1356327438|nomail|Mozilla/5.0 (Series40; NokiaX2-05/08.30; Profile/MIDP-2.1 Configuration/CLDC-1.1) Gecko/20100401 S40OviBrowser/2.2.0.0.33|66.54.69.6|
|1362211028|nomail|Nokia5130c-2|37.228.106.164|
|1364075665|nomail|Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaE5-00/091.001; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.34 Mobile Safari/533.4 3gpp-gba|46.22.226.92|
|1365967760|nomail|? # ?|141.0.9.45|
KAMKABEK|1367856154|nomail|Nokia2700c-2|37.228.104.245|
|1368246458|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/23.0.1255.0 Safari/537.8|92.124.4.227|
|1370926121|nomail|SAMSUNG-GT-S3653/S3653JPKI3 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|92.42.55.40|
|1370926121|nomail|SAMSUNG-GT-S3653/S3653JPKI3 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|92.42.55.40|
|1372649093|nomail|SAMSUNG-GT-S5230/S523MXEKE1 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|149.27.149.43|
|1372649095|nomail|SAMSUNG-GT-S5230/S523MXEKE1 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|149.27.149.43|
|1372649100|nomail|SAMSUNG-GT-S5230/S523MXEKE1 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|149.27.149.43|
hjkhjkh|1373805101|nomail|Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.8 (KHTML, like Gecko) Chrome/23.0.1255.0 Safari/537.8|80.237.17.170|
|1379511346|nomail|SAMSUNG-GT-S3653/S3653JPKI3 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|92.42.55.32|
|1379511355|nomail|SAMSUNG-GT-S3653/S3653JPKI3 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|92.42.55.32|
Akbota|1383673576|nomail|Dorado WAP-Browser/1.0.0|2.75.206.151|
|1383781785|nomail|Nokia5300/2.0 (07.00) Profile/MIDP-2.0 Configuration/CLDC-1.1|212.96.69.199|
|1394185826|nomail|Mozilla/5.0 (Series40; NokiaX2-02/11.57; Profile/MIDP-2.1 Configuration/CLDC-1.1) Gecko/20100401 S40OviBrowser/3.9.0.0.22|54.244.58.196|
|1395173208|nomail|? # ?|37.228.104.127|
uzbek|1397405984|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaN8-00/111.040.1511; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 NokiaBrowser/8.3.1.4|82.145.209.34|
uzbek|1397405995|nomail|Mozilla/5.0 (Symbian/3; Series60/5.2 NokiaN8-00/111.040.1511; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Version/3.0 NokiaBrowser/8.3.1.4|82.145.209.34|
