1330793221|Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.61|94.229.225.53|
1330793990|Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)|94.229.225.53|
1330799083|NokiaC3-00|141.0.10.6|
1330799977|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|66.249.72.108|
1330811858|SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)|66.249.72.108|
1330813564|? # ?|217.212.230.239|
1330828921|Opera/9.80 (Android 2.2.1; Linux; Opera Mobi/ADR-1202011015; U; ru) Presto/2.9.201 Version/11.50|212.90.33.207|
1330830318|? # ?|82.145.208.239|
1330852236|Nokia2690/2.0 (10.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.184|
1330861454|Mozilla/4.0 (PSP (PlayStation Portable); 2.00)|95.24.247.125|
1330865607|SAMSUNG-GT-C3300K/C3300KXXJG8 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|213.87.123.108|
1330868984|NokiaN73/UC Browser7.9.0.102/28/400/UCWEB|213.87.240.173|
1330948954|? # ?|217.212.231.54|
1330967965|Nokia3110c|82.145.209.152|
1331035609|NokiaX2-00/5.0 (04.80) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.33|
1331070217|Nokia5130c-2|82.145.211.86|
1331108168|NokiaC1-01/2.0 (04.40) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.216.68|
1331133389|Mozilla/5.0 (SymbianOS/9.4; U; Series60/5.0 Nokia5800d-1/50.0.005; Profile/MIDP-2.1 Configuration/CLDC-1.1; ru) AppleWebKit/525 (KHTML, like Gecko) BrowserNG/7.2.3.0|217.212.230.101|
1331147693|Opera/9.80 (S60; SymbOS; Opera Mobi/448; U; ru) Presto/2.4.18 Version/10.00|85.26.183.14|
1331151302|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|213.180.209.11|
1331170952|SAMSUNG-GT-S5620/S5620XEJB3 SHP/VPP/R5 Dolfin/1.5 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|217.118.66.37|
1331178910|SAMSUNG-GT-C3011/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|80.83.238.83|
1331206425|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|213.180.209.11|
1331227808|Nokia5130c-2|80.239.243.0|
1331229394|Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)|66.249.66.151|
1331296153|SAMSUNG-GT-S3370|217.212.230.80|
1331304151|SAMSUNG-GT-E2152/E2152XXJH3 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.198|
1331311428|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|212.58.162.36|
1331312980|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|212.58.162.37|
1331314618|NokiaX2-00|82.145.208.133|
1331359475|Nokia6303classic|82.145.209.82|
1331382648|Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)|213.180.209.11|
1331394892|MAUI|82.145.216.19|
1331396475|Nokia6500s-1/2.0 (10.00) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia6500s-1/UC Browser8.0.3.107/69/352 UNTRUSTED/1.0|31.192.105.98|
1331473351|Nokia5130c-2/2.0 (06.94) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.208.71|
1331483962|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.168|
1331528342|Nokia7230/5.0 (10.81) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia7230/UC Browser8.0.3.107/69/352 UNTRUSTED/1.0|31.192.105.99|
1331547276|? # ?|82.145.208.138|
1331552142|Mozilla/5.0 (Symbian/3; Series60/5.3 NokiaN8-00/111.030.0609; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.4.2.6 Mobile Safari/533.4 3gpp-gba|95.153.180.156|
1331565486|SEC-SGHX120|83.149.0.228|
1331565811|SEC-SGHX120|83.149.0.228|
1331606192|Mozilla/5.0 (SymbianOS/9.2; U; Series60/3.1 NokiaN81-3/10.0.035; Profile/MIDP-2.0 Configuration/CLDC-1.1) AppleWebKit/413 (KHTML, like Gecko) Safari/413|80.239.243.191|
1331615355|Mozilla/5.0 (SymbianOS/9.4; Series60/5.0 Nokia5230/51.0.002; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.33 Mobile Safari/533.4 3gpp-gba|85.26.241.81|
1331619174|? # ?|82.145.210.183|
1331647844|SAMSUNG-GT-S5620|82.145.211.44|
1331649931|Mozilla/5.0 (SAMSUNG; SAMSUNG-GT-S8500/S8500XEKH2; U; Bada/1.0; ru-ru) AppleWebKit/533.1 (KHTML, like Gecko) Dolfin/2.0 Mobile WVGA SMM-MMS/1.2.0 OPN-B|213.87.134.236|
1331661059|SAMSUNG-GT-C3010/1.0 Openwave/6.2.3 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.174|
1331673735|NokiaC2-01/5.0 (11.10) Profile/MIDP-2.1 Configuration/CLDC-1.1 Mozilla/5.0 AppleWebKit/420+ (KHTML, like Gecko) Safari/420+|85.26.184.71|
1331698756|Nokia3720c|82.145.211.43|
1331726416|? # ?|82.145.209.176|
1331754072|SonyEricssonW800i|82.145.210.187|
1331771828|? # ?|82.145.208.216|
1331829640|? # ?|82.145.208.177|
1331902156|NokiaC2-01/5.0 (10.50) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokiac2-01/UC Browser8.0.3.107/70/352|31.192.105.98|
1331909403|SAMSUNG-GT-E2121B/E2121BXXJD5 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|88.155.112.45|
1331914141|Nokia5610d-1|82.145.216.29|
1331935961|Nokia5130c-2/2.0 (06.94) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.101|
1332006615|Mozilla/4.0 (PSP (PlayStation Portable); 2.00)|95.24.247.53|
1332084792|Mozilla/5.0 (iPod; U; CPU like Mac OS X; ru-ru) AppleWebKit/420.1 (KHTML, like Gecko) Version/3.0 Mobile/4B1 Safari/419.3|95.72.7.110|
1332087149|? # ?|82.145.208.37|
1332103731|? # ?|82.145.209.146|
1332105453|SAMSUNG-SGH-E200|217.212.231.96|
1332155686|Nokia2700c-2|217.212.230.174|
1332157556|Nokia2690/2.0 (10.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|217.212.230.28|
1332185271|Nokia2700c-2|82.145.209.162|
1332227224|NokiaC5-03/UC Browser8.0.4.121/50/400/UCWEB|85.26.233.105|
1332239051|DoCoMo/2.0 N905i(c100;TB;W24H16) (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)|66.249.72.108|
