WWWWD|1330830376|nomail|? # ?|82.145.208.239|
|1330852314|nomail|Nokia2690/2.0 (10.10) Profile/MIDP-2.1 Configuration/CLDC-1.1|82.145.209.184|
Columbo|1330861525|nomail|Mozilla/4.0 (PSP (PlayStation Portable); 2.00)|95.24.247.125|
semin|1330865722|nomail|SAMSUNG-GT-C3300K/C3300KXXJG8 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|213.87.123.108|
finarfin|1330949020|nomail|? # ?|217.212.231.54|
fingolfin-team|1330949132|nomail|? # ?|217.212.231.54|
da|1330968078|nomail|Nokia3110c|82.145.211.20|
Украина|1331070249|nomail|Nokia5130c-2|82.145.211.86|
Япония|1331070286|nomail|Nokia5130c-2|82.145.211.86|
Нарния|1331070311|nomail|Nokia5130c-2|82.145.211.86|
Япония|1331070322|nomail|Nokia5130c-2|82.145.211.86|
Нарния|1331070322|nomail|Nokia5130c-2|82.145.211.86|
Мир лунатиков|1331070353|nomail|Nokia5130c-2|82.145.211.86|
лунатики|1331070370|nomail|Nokia5130c-2|82.145.211.86|
Kurasaki|1331147808|nomail|Opera/9.80 (S60; SymbOS; Opera Mobi/448; U; ru) Presto/2.4.18 Version/10.00|85.26.183.14|
имащмадьф|1331170993|nomail|SAMSUNG-GT-S5620/S5620XEJB3 SHP/VPP/R5 Dolfin/1.5 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|217.118.66.37|
|1331227875|nomail|Nokia5130c-2|80.239.243.0|
Jan|1331304201|nomail|SAMSUNG-GT-E2152/E2152XXJH3 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.198|
Janin|1331304224|nomail|SAMSUNG-GT-E2152/E2152XXJH3 NetFront/3.5 Profile/MIDP-2.0 Configuration/CLDC-1.1|82.145.209.198|
|1331311458|nomail|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|212.58.162.36|
|1331311459|nomail|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|212.58.162.36|
Тори8|1331311488|nomail|SAMSUNG-GT-S5230/S523MREJF2 SHP/VPP/R5 Jasmine/1.0 Nextreaming SMM-MMS/1.2.0 profile/MIDP-2.1 configuration/CLDC-1.1|212.58.162.36|
|1331359492|nomail|Nokia6303classic|82.145.209.82|
|1331359513|nomail|Nokia6303classic|82.145.209.82|
Baglan__94kz|1331359554|nomail|Nokia6303classic|82.145.209.82|
Baglan__94kz|1331359652|nomail|Nokia6303classic|82.145.209.82|
Baglan__94kz|1331359653|nomail|Nokia6303classic|82.145.209.82|
zarich|1331397171|nomail|Nokia6500s-1/2.0 (10.00) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia6500s-1/UC Browser8.0.3.107/69/352 UNTRUSTED/1.0|31.192.105.98|
|1331483999|nomail|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.168|
Россия|1331484032|nomail|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.168|
Россияхуй|1331484064|nomail|SAMSUNG-SGH-D780/D780XEHE1 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|82.145.208.168|
russia|1331528406|nomail|Nokia7230/5.0 (10.81) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia7230/UC Browser8.0.3.107/69/352 UNTRUSTED/1.0|31.192.105.99|
rjdjmt|1331528423|nomail|Nokia7230/5.0 (10.81) Profile/MIDP-2.1 Configuration/CLDC-1.1 nokia7230/UC Browser8.0.3.107/69/352 UNTRUSTED/1.0|31.192.105.99|
Россия2|1331726509|nomail|? # ?|82.145.209.176|
Сша|1331726561|nomail|? # ?|82.145.209.176|
Сша17|1331726591|nomail|? # ?|82.145.209.176|
|1331909511|nomail|SAMSUNG-GT-E2121B/E2121BXXJD5 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0|88.155.112.45|
The Dead|1332084833|nomail|Mozilla/5.0 (iPod; U; CPU like Mac OS X; ru-ru) AppleWebKit/420.1 (KHTML, like Gecko) Version/3.0 Mobile/4B1 Safari/419.3|95.72.7.110|
Anastasev|1332103769|nomail|? # ?|82.145.209.146|
Anastasev|1332103780|nomail|? # ?|82.145.209.146|
Anastasev STN|1332103815|nomail|? # ?|82.145.209.146|
Optimys Praim|1332103845|nomail|? # ?|82.145.209.146|
Громадск|1332105528|nomail|SAMSUNG-SGH-E200|217.212.231.96|
Belarus|1332155715|nomail|Nokia2700c-2|217.212.230.174|
Uste|1332155734|nomail|Nokia2700c-2|217.212.230.174|
Uste|1332155759|nomail|Nokia2700c-2|217.212.230.174|
Uste|1332155769|nomail|Nokia2700c-2|217.212.230.174|
Uste|1332155770|nomail|Nokia2700c-2|217.212.230.174|
USA|1332155850|nomail|Nokia2700c-2|217.212.230.174|
Docia|1332155895|nomail|Nokia2700c-2|217.212.230.174|
Docia|1332156398|nomail|Nokia2700c-2|217.212.230.183|
Ukraina|1332185337|nomail|Nokia2700c-2|82.145.209.162|
Ukrain|1332185358|nomail|Nokia2700c-2|82.145.209.162|
Ispain|1332185405|nomail|Nokia2700c-2|82.145.209.162|
